row_id,microbusiness_density
6077_2023-03-01,4.018127846115949
6077_2023-04-01,4.018127846115949
6077_2023-05-01,4.018127846115949
6077_2023-06-01,4.018127846115949
6079_2023-01-01,11.867633989310468
6079_2023-02-01,11.867633989310468
6079_2023-03-01,11.867633989310468
6079_2023-04-01,11.867633989310468
6079_2023-05-01,11.867633989310468
6079_2023-06-01,11.867633989310468
6081_2023-01-01,11.740370776985145
6081_2023-02-01,11.740370776985145
6081_2023-03-01,11.740370776985145
6081_2023-04-01,11.740370776985145
6081_2023-05-01,11.740370776985145
6081_2023-06-01,11.740370776985145
6083_2023-01-01,10.304990293416601
6083_2023-02-01,10.304990293416601
6083_2023-03-01,10.304990293416601
6083_2023-04-01,10.304990293416601
6083_2023-05-01,10.304990293416601
6083_2023-06-01,10.304990293416601
6085_2023-01-01,11.892471332851272
6085_2023-02-01,11.892471332851272
6085_2023-03-01,11.892471332851272
6085_2023-04-01,11.892471332851272
6085_2023-05-01,11.892471332851272
6085_2023-06-01,11.892471332851272
6087_2023-01-01,11.754116861310429
6087_2023-02-01,11.754116861310429
6087_2023-03-01,11.754116861310429
6087_2023-04-01,11.754116861310429
6087_2023-05-01,11.754116861310429
6087_2023-06-01,11.754116861310429
6089_2023-01-01,6.834830692793143
6089_2023-02-01,6.834830692793143
6089_2023-03-01,6.834830692793143
6089_2023-04-01,6.834830692793143
6089_2023-05-01,6.834830692793143
6089_2023-06-01,6.834830692793143
6091_2023-01-01,3.64823344562212
6091_2023-02-01,3.64823344562212
6091_2023-03-01,3.64823344562212
6091_2023-04-01,3.64823344562212
6091_2023-05-01,3.64823344562212
6091_2023-06-01,3.64823344562212
6093_2023-01-01,5.7540899271665555
6093_2023-02-01,5.7540899271665555
6093_2023-03-01,5.7540899271665555
6093_2023-04-01,5.7540899271665555
6093_2023-05-01,5.7540899271665555
6093_2023-06-01,5.7540899271665555
6095_2023-01-01,5.623649008335729
6095_2023-02-01,5.623649008335729
6095_2023-03-01,5.623649008335729
6095_2023-04-01,5.623649008335729
6095_2023-05-01,5.623649008335729
6095_2023-06-01,5.623649008335729
6097_2023-01-01,11.123619940288426
6097_2023-02-01,11.123619940288426
6097_2023-03-01,11.123619940288426
6097_2023-04-01,11.123619940288426
6097_2023-05-01,11.123619940288426
6097_2023-06-01,11.123619940288426
6099_2023-01-01,4.4606328276929945
6099_2023-02-01,4.4606328276929945
6099_2023-03-01,4.4606328276929945
6099_2023-04-01,4.4606328276929945
6099_2023-05-01,4.4606328276929945
6099_2023-06-01,4.4606328276929945
6101_2023-01-01,3.6150219170033684
6101_2023-02-01,3.6150219170033684
6101_2023-03-01,3.6150219170033684
6101_2023-04-01,3.6150219170033684
6101_2023-05-01,3.6150219170033684
6101_2023-06-01,3.6150219170033684
6103_2023-01-01,3.23333364111104
6103_2023-02-01,3.23333364111104
6103_2023-03-01,3.23333364111104
6103_2023-04-01,3.23333364111104
6103_2023-05-01,3.23333364111104
6103_2023-06-01,3.23333364111104
6105_2023-01-01,2.8789058221141874
6105_2023-02-01,2.8789058221141874
6105_2023-03-01,2.8789058221141874
6105_2023-04-01,2.8789058221141874
6105_2023-05-01,2.8789058221141874
6105_2023-06-01,2.8789058221141874
6107_2023-01-01,2.557696548764523
6107_2023-02-01,2.557696548764523
6107_2023-03-01,2.557696548764523
6107_2023-04-01,2.557696548764523
6107_2023-05-01,2.557696548764523
6107_2023-06-01,2.557696548764523
6109_2023-01-01,7.070084530913229
6109_2023-02-01,7.070084530913229
6109_2023-03-01,7.070084530913229
6109_2023-04-01,7.070084530913229
6109_2023-05-01,7.070084530913229
6109_2023-06-01,7.070084530913229
6111_2023-01-01,16.175739420068048
6111_2023-02-01,16.175739420068048
6111_2023-03-01,16.175739420068048
6111_2023-04-01,16.175739420068048
6111_2023-05-01,16.175739420068048
6111_2023-06-01,16.175739420068048
6113_2023-01-01,5.527280955124452
6113_2023-02-01,5.527280955124452
6113_2023-03-01,5.527280955124452
6113_2023-04-01,5.527280955124452
6113_2023-05-01,5.527280955124452
6113_2023-06-01,5.527280955124452
6115_2023-01-01,2.8639529963686425
6115_2023-02-01,2.8639529963686425
6115_2023-03-01,2.8639529963686425
6115_2023-04-01,2.8639529963686425
6115_2023-05-01,2.8639529963686425
6115_2023-06-01,2.8639529963686425
8001_2023-01-01,5.286640915387734
8001_2023-02-01,5.286640915387734
8001_2023-03-01,5.286640915387734
8001_2023-04-01,5.286640915387734
8001_2023-05-01,5.286640915387734
8001_2023-06-01,5.286640915387734
8003_2023-01-01,3.0633269462877486
8003_2023-02-01,3.0633269462877486
8003_2023-03-01,3.0633269462877486
8003_2023-04-01,3.0633269462877486
8003_2023-05-01,3.0633269462877486
8003_2023-06-01,3.0633269462877486
8005_2023-01-01,11.405847933363136
8005_2023-02-01,11.405847933363136
8005_2023-03-01,11.405847933363136
8005_2023-04-01,11.405847933363136
8005_2023-05-01,11.405847933363136
8005_2023-06-01,11.405847933363136
8007_2023-01-01,12.856734878887277
8007_2023-02-01,12.856734878887277
8007_2023-03-01,12.856734878887277
8007_2023-04-01,12.856734878887277
8007_2023-05-01,12.856734878887277
8007_2023-06-01,12.856734878887277
8009_2023-01-01,1.600581973954165
8009_2023-02-01,1.600581973954165
8009_2023-03-01,1.600581973954165
8009_2023-04-01,1.600581973954165
8009_2023-05-01,1.600581973954165
8009_2023-06-01,1.600581973954165
8011_2023-01-01,0.848999390402264
8011_2023-02-01,0.848999390402264
8011_2023-03-01,0.848999390402264
8011_2023-04-01,0.848999390402264
8011_2023-05-01,0.848999390402264
8011_2023-06-01,0.848999390402264
8013_2023-01-01,18.432643409835777
8013_2023-02-01,18.432643409835777
8013_2023-03-01,18.432643409835777
8013_2023-04-01,18.432643409835777
8013_2023-05-01,18.432643409835777
8013_2023-06-01,18.432643409835777
8014_2023-01-01,13.91824184281055
8014_2023-02-01,13.91824184281055
8014_2023-03-01,13.91824184281055
8014_2023-04-01,13.91824184281055
8014_2023-05-01,13.91824184281055
8014_2023-06-01,13.91824184281055
8015_2023-01-01,9.662973487302436
8015_2023-02-01,9.662973487302436
8015_2023-03-01,9.662973487302436
8015_2023-04-01,9.662973487302436
8015_2023-05-01,9.662973487302436
8015_2023-06-01,9.662973487302436
8017_2023-01-01,4.722452492460646
8017_2023-02-01,4.722452492460646
8017_2023-03-01,4.722452492460646
8017_2023-04-01,4.722452492460646
8017_2023-05-01,4.722452492460646
8017_2023-06-01,4.722452492460646
8019_2023-01-01,5.666558106754302
8019_2023-02-01,5.666558106754302
8019_2023-03-01,5.666558106754302
8019_2023-04-01,5.666558106754302
8019_2023-05-01,5.666558106754302
8019_2023-06-01,5.666558106754302
8021_2023-01-01,1.9422665830541699
8021_2023-02-01,1.9422665830541699
8021_2023-03-01,1.9422665830541699
8021_2023-04-01,1.9422665830541699
8021_2023-05-01,1.9422665830541699
8021_2023-06-01,1.9422665830541699
8023_2023-01-01,3.7774030938617202
8023_2023-02-01,3.7774030938617202
8023_2023-03-01,3.7774030938617202
8023_2023-04-01,3.7774030938617202
8023_2023-05-01,3.7774030938617202
8023_2023-06-01,3.7774030938617202
8025_2023-01-01,0.9221110545026487
8025_2023-02-01,0.9221110545026487
8025_2023-03-01,0.9221110545026487
8025_2023-04-01,0.9221110545026487
8025_2023-05-01,0.9221110545026487
8025_2023-06-01,0.9221110545026487
8027_2023-01-01,9.697593427035995
8027_2023-02-01,9.697593427035995
8027_2023-03-01,9.697593427035995
8027_2023-04-01,9.697593427035995
8027_2023-05-01,9.697593427035995
8027_2023-06-01,9.697593427035995
8029_2023-01-01,6.45608198875602
8029_2023-02-01,6.45608198875602
8029_2023-03-01,6.45608198875602
8029_2023-04-01,6.45608198875602
8029_2023-05-01,6.45608198875602
8029_2023-06-01,6.45608198875602
8031_2023-01-01,15.128416358567707
8031_2023-02-01,15.128416358567707
8031_2023-03-01,15.128416358567707
8031_2023-04-01,15.128416358567707
8031_2023-05-01,15.128416358567707
8031_2023-06-01,15.128416358567707
8033_2023-01-01,3.9186506835317467
8033_2023-02-01,3.9186506835317467
8033_2023-03-01,3.9186506835317467
8033_2023-04-01,3.9186506835317467
8033_2023-05-01,3.9186506835317467
8033_2023-06-01,3.9186506835317467
8035_2023-01-01,14.435412870307834
8035_2023-02-01,14.435412870307834
8035_2023-03-01,14.435412870307834
8035_2023-04-01,14.435412870307834
8035_2023-05-01,14.435412870307834
8035_2023-06-01,14.435412870307834
8037_2023-01-01,14.820132770609794
8037_2023-02-01,14.820132770609794
8037_2023-03-01,14.820132770609794
8037_2023-04-01,14.820132770609794
8037_2023-05-01,14.820132770609794
8037_2023-06-01,14.820132770609794
8039_2023-01-01,6.528452016503336
8039_2023-02-01,6.528452016503336
8039_2023-03-01,6.528452016503336
8039_2023-04-01,6.528452016503336
8039_2023-05-01,6.528452016503336
8039_2023-06-01,6.528452016503336
8041_2023-01-01,9.053951840020188
8041_2023-02-01,9.053951840020188
8041_2023-03-01,9.053951840020188
8041_2023-04-01,9.053951840020188
8041_2023-05-01,9.053951840020188
8041_2023-06-01,9.053951840020188
8043_2023-01-01,3.4291131850093355
8043_2023-02-01,3.4291131850093355
8043_2023-03-01,3.4291131850093355
8043_2023-04-01,3.4291131850093355
8043_2023-05-01,3.4291131850093355
8043_2023-06-01,3.4291131850093355
8045_2023-01-01,10.360379524792394
8045_2023-02-01,10.360379524792394
8045_2023-03-01,10.360379524792394
8045_2023-04-01,10.360379524792394
8045_2023-05-01,10.360379524792394
8045_2023-06-01,10.360379524792394
8047_2023-01-01,10.363848390854601
8047_2023-02-01,10.363848390854601
8047_2023-03-01,10.363848390854601
8047_2023-04-01,10.363848390854601
8047_2023-05-01,10.363848390854601
8047_2023-06-01,10.363848390854601
8049_2023-01-01,13.150301124115856
8049_2023-02-01,13.150301124115856
8049_2023-03-01,13.150301124115856
8049_2023-04-01,13.150301124115856
8049_2023-05-01,13.150301124115856
8049_2023-06-01,13.150301124115856
8051_2023-01-01,11.923835147539682
8051_2023-02-01,11.923835147539682
8051_2023-03-01,11.923835147539682
8051_2023-04-01,11.923835147539682
8051_2023-05-01,11.923835147539682
8051_2023-06-01,11.923835147539682
8053_2023-01-01,11.023621917322835
8053_2023-02-01,11.023621917322835
8053_2023-03-01,11.023621917322835
8053_2023-04-01,11.023621917322835
8053_2023-05-01,11.023621917322835
8053_2023-06-01,11.023621917322835
8055_2023-01-01,7.7349365451188135
8055_2023-02-01,7.7349365451188135
8055_2023-03-01,7.7349365451188135
8055_2023-04-01,7.7349365451188135
8055_2023-05-01,7.7349365451188135
8055_2023-06-01,7.7349365451188135
8057_2023-01-01,3.738317859813084
8057_2023-02-01,3.738317859813084
8057_2023-03-01,3.738317859813084
8057_2023-04-01,3.738317859813084
8057_2023-05-01,3.738317859813084
8057_2023-06-01,3.738317859813084
8059_2023-01-01,10.726397158967842
8059_2023-02-01,10.726397158967842
8059_2023-03-01,10.726397158967842
8059_2023-04-01,10.726397158967842
8059_2023-05-01,10.726397158967842
8059_2023-06-01,10.726397158967842
8061_2023-01-01,4.637681288985507
8061_2023-02-01,4.637681288985507
8061_2023-03-01,4.637681288985507
8061_2023-04-01,4.637681288985507
8061_2023-05-01,4.637681288985507
8061_2023-06-01,4.637681288985507
8063_2023-01-01,2.9188902889432646
8063_2023-02-01,2.9188902889432646
8063_2023-03-01,2.9188902889432646
8063_2023-04-01,2.9188902889432646
8063_2023-05-01,2.9188902889432646
8063_2023-06-01,2.9188902889432646
8065_2023-01-01,4.8787490359947485
8065_2023-02-01,4.8787490359947485
8065_2023-03-01,4.8787490359947485
8065_2023-04-01,4.8787490359947485
8065_2023-05-01,4.8787490359947485
8065_2023-06-01,4.8787490359947485
8067_2023-01-01,10.963314299829038
8067_2023-02-01,10.963314299829038
8067_2023-03-01,10.963314299829038
8067_2023-04-01,10.963314299829038
8067_2023-05-01,10.963314299829038
8067_2023-06-01,10.963314299829038
8069_2023-01-01,9.77316408030753
8069_2023-02-01,9.77316408030753
8069_2023-03-01,9.77316408030753
8069_2023-04-01,9.77316408030753
8069_2023-05-01,9.77316408030753
8069_2023-06-01,9.77316408030753
8071_2023-01-01,3.712697353952445
8071_2023-02-01,3.712697353952445
8071_2023-03-01,3.712697353952445
8071_2023-04-01,3.712697353952445
8071_2023-05-01,3.712697353952445
8071_2023-06-01,3.712697353952445
8073_2023-01-01,2.582368693588602
8073_2023-02-01,2.582368693588602
8073_2023-03-01,2.582368693588602
8073_2023-04-01,2.582368693588602
8073_2023-05-01,2.582368693588602
8073_2023-06-01,2.582368693588602
8075_2023-01-01,1.9666644300965823
8075_2023-02-01,1.9666644300965823
8075_2023-03-01,1.9666644300965823
8075_2023-04-01,1.9666644300965823
8075_2023-05-01,1.9666644300965823
8075_2023-06-01,1.9666644300965823
8077_2023-01-01,6.159394125994254
8077_2023-02-01,6.159394125994254
8077_2023-03-01,6.159394125994254
8077_2023-04-01,6.159394125994254
8077_2023-05-01,6.159394125994254
8077_2023-06-01,6.159394125994254
8079_2023-01-01,10.34985450787172
8079_2023-02-01,10.34985450787172
8079_2023-03-01,10.34985450787172
8079_2023-04-01,10.34985450787172
8079_2023-05-01,10.34985450787172
8079_2023-06-01,10.34985450787172
8081_2023-01-01,2.9588708193847593
8081_2023-02-01,2.9588708193847593
8081_2023-03-01,2.9588708193847593
8081_2023-04-01,2.9588708193847593
8081_2023-05-01,2.9588708193847593
8081_2023-06-01,2.9588708193847593
8083_2023-01-01,5.164485601497604
8083_2023-02-01,5.164485601497604
8083_2023-03-01,5.164485601497604
8083_2023-04-01,5.164485601497604
8083_2023-05-01,5.164485601497604
8083_2023-06-01,5.164485601497604
8085_2023-01-01,6.044167369174299
8085_2023-02-01,6.044167369174299
8085_2023-03-01,6.044167369174299
8085_2023-04-01,6.044167369174299
8085_2023-05-01,6.044167369174299
8085_2023-06-01,6.044167369174299
8087_2023-01-01,2.3094051172810253
8087_2023-02-01,2.3094051172810253
8087_2023-03-01,2.3094051172810253
8087_2023-04-01,2.3094051172810253
8087_2023-05-01,2.3094051172810253
8087_2023-06-01,2.3094051172810253
8089_2023-01-01,2.138751713492286
8089_2023-02-01,2.138751713492286
8089_2023-03-01,2.138751713492286
8089_2023-04-01,2.138751713492286
8089_2023-05-01,2.138751713492286
8089_2023-06-01,2.138751713492286
8091_2023-01-01,14.063286676891995
8091_2023-02-01,14.063286676891995
8091_2023-03-01,14.063286676891995
8091_2023-04-01,14.063286676891995
8091_2023-05-01,14.063286676891995
8091_2023-06-01,14.063286676891995
8093_2023-01-01,7.8060416800859445
8093_2023-02-01,7.8060416800859445
8093_2023-03-01,7.8060416800859445
8093_2023-04-01,7.8060416800859445
8093_2023-05-01,7.8060416800859445
8093_2023-06-01,7.8060416800859445
8095_2023-01-01,3.3767038161710037
8095_2023-02-01,3.3767038161710037
8095_2023-03-01,3.3767038161710037
8095_2023-04-01,3.3767038161710037
8095_2023-05-01,3.3767038161710037
8095_2023-06-01,3.3767038161710037
8097_2023-01-01,29.005127874406536
8097_2023-02-01,29.005127874406536
8097_2023-03-01,29.005127874406536
8097_2023-04-01,29.005127874406536
8097_2023-05-01,29.005127874406536
8097_2023-06-01,29.005127874406536
8099_2023-01-01,1.7684344460310772
8099_2023-02-01,1.7684344460310772
8099_2023-03-01,1.7684344460310772
8099_2023-04-01,1.7684344460310772
8099_2023-05-01,1.7684344460310772
8099_2023-06-01,1.7684344460310772
8101_2023-01-01,3.275734357381377
8101_2023-02-01,3.275734357381377
8101_2023-03-01,3.275734357381377
8101_2023-04-01,3.275734357381377
8101_2023-05-01,3.275734357381377
8101_2023-06-01,3.275734357381377
8103_2023-01-01,3.1110852703669534
8103_2023-02-01,3.1110852703669534
8103_2023-03-01,3.1110852703669534
8103_2023-04-01,3.1110852703669534
8103_2023-05-01,3.1110852703669534
8103_2023-06-01,3.1110852703669534
8105_2023-01-01,89.59337641253124
8105_2023-02-01,89.59337641253124
8105_2023-03-01,89.59337641253124
8105_2023-04-01,89.59337641253124
8105_2023-05-01,89.59337641253124
8105_2023-06-01,89.59337641253124
8107_2023-01-01,15.767414897623945
8107_2023-02-01,15.767414897623945
8107_2023-03-01,15.767414897623945
8107_2023-04-01,15.767414897623945
8107_2023-05-01,15.767414897623945
8107_2023-06-01,15.767414897623945
8109_2023-01-01,6.992663363495367
8109_2023-02-01,6.992663363495367
8109_2023-03-01,6.992663363495367
8109_2023-04-01,6.992663363495367
8109_2023-05-01,6.992663363495367
8109_2023-06-01,6.992663363495367
8111_2023-01-01,18.991596428571427
8111_2023-02-01,18.991596428571427
8111_2023-03-01,18.991596428571427
8111_2023-04-01,18.991596428571427
8111_2023-05-01,18.991596428571427
8111_2023-06-01,18.991596428571427
8113_2023-01-01,22.963018611803033
8113_2023-02-01,22.963018611803033
8113_2023-03-01,22.963018611803033
8113_2023-04-01,22.963018611803033
8113_2023-05-01,22.963018611803033
8113_2023-06-01,22.963018611803033
8115_2023-01-01,2.0922746354077253
8115_2023-02-01,2.0922746354077253
8115_2023-03-01,2.0922746354077253
8115_2023-04-01,2.0922746354077253
8115_2023-05-01,2.0922746354077253
8115_2023-06-01,2.0922746354077253
8117_2023-01-01,16.91210854956683
8117_2023-02-01,16.91210854956683
8117_2023-03-01,16.91210854956683
8117_2023-04-01,16.91210854956683
8117_2023-05-01,16.91210854956683
8117_2023-06-01,16.91210854956683
8119_2023-01-01,9.533798934226855
8119_2023-02-01,9.533798934226855
8119_2023-03-01,9.533798934226855
8119_2023-04-01,9.533798934226855
8119_2023-05-01,9.533798934226855
8119_2023-06-01,9.533798934226855
8121_2023-01-01,2.4247267820143885
8121_2023-02-01,2.4247267820143885
8121_2023-03-01,2.4247267820143885
8121_2023-04-01,2.4247267820143885
8121_2023-05-01,2.4247267820143885
8121_2023-06-01,2.4247267820143885
8123_2023-01-01,6.647866605655995
8123_2023-02-01,6.647866605655995
8123_2023-03-01,6.647866605655995
8123_2023-04-01,6.647866605655995
8123_2023-05-01,6.647866605655995
8123_2023-06-01,6.647866605655995
8125_2023-01-01,3.1571921406375343
8125_2023-02-01,3.1571921406375343
8125_2023-03-01,3.1571921406375343
8125_2023-04-01,3.1571921406375343
8125_2023-05-01,3.1571921406375343
8125_2023-06-01,3.1571921406375343
9001_2023-01-01,16.304536390953906
9001_2023-02-01,16.304536390953906
9001_2023-03-01,16.304536390953906
9001_2023-04-01,16.304536390953906
9001_2023-05-01,16.304536390953906
9001_2023-06-01,16.304536390953906
9003_2023-01-01,8.996310381826685
9003_2023-02-01,8.996310381826685
9003_2023-03-01,8.996310381826685
9003_2023-04-01,8.996310381826685
9003_2023-05-01,8.996310381826685
9003_2023-06-01,8.996310381826685
9005_2023-01-01,7.4557058368739915
9005_2023-02-01,7.4557058368739915
9005_2023-03-01,7.4557058368739915
9005_2023-04-01,7.4557058368739915
9005_2023-05-01,7.4557058368739915
9005_2023-06-01,7.4557058368739915
9007_2023-01-01,6.905521173579494
9007_2023-02-01,6.905521173579494
9007_2023-03-01,6.905521173579494
9007_2023-04-01,6.905521173579494
9007_2023-05-01,6.905521173579494
9007_2023-06-01,6.905521173579494
9009_2023-01-01,7.02665330696454
9009_2023-02-01,7.02665330696454
9009_2023-03-01,7.02665330696454
9009_2023-04-01,7.02665330696454
9009_2023-05-01,7.02665330696454
9009_2023-06-01,7.02665330696454
9011_2023-01-01,4.6954662283205195
9011_2023-02-01,4.6954662283205195
9011_2023-03-01,4.6954662283205195
9011_2023-04-01,4.6954662283205195
9011_2023-05-01,4.6954662283205195
9011_2023-06-01,4.6954662283205195
9013_2023-01-01,4.58822570438104
9013_2023-02-01,4.58822570438104
9013_2023-03-01,4.58822570438104
9013_2023-04-01,4.58822570438104
9013_2023-05-01,4.58822570438104
9013_2023-06-01,4.58822570438104
9015_2023-01-01,3.5904052689405277
9015_2023-02-01,3.5904052689405277
9015_2023-03-01,3.5904052689405277
9015_2023-04-01,3.5904052689405277
9015_2023-05-01,3.5904052689405277
9015_2023-06-01,3.5904052689405277
10001_2023-01-01,7.108032439031329
10001_2023-02-01,7.108032439031329
10001_2023-03-01,7.108032439031329
10001_2023-04-01,7.108032439031329
10001_2023-05-01,7.108032439031329
10001_2023-06-01,7.108032439031329
10003_2023-01-01,22.43431864790598
10003_2023-02-01,22.43431864790598
10003_2023-03-01,22.43431864790598
10003_2023-04-01,22.43431864790598
10003_2023-05-01,22.43431864790598
10003_2023-06-01,22.43431864790598
10005_2023-01-01,58.112989276073954
10005_2023-02-01,58.112989276073954
10005_2023-03-01,58.112989276073954
10005_2023-04-01,58.112989276073954
10005_2023-05-01,58.112989276073954
10005_2023-06-01,58.112989276073954
11001_2023-01-01,14.56945536891145
11001_2023-02-01,14.56945536891145
11001_2023-03-01,14.56945536891145
11001_2023-04-01,14.56945536891145
11001_2023-05-01,14.56945536891145
11001_2023-06-01,14.56945536891145
12001_2023-01-01,7.6862771551355
12001_2023-02-01,7.6862771551355
12001_2023-03-01,7.6862771551355
12001_2023-04-01,7.6862771551355
12001_2023-05-01,7.6862771551355
12001_2023-06-01,7.6862771551355
12003_2023-01-01,1.8691096367389652
12003_2023-02-01,1.8691096367389652
12003_2023-03-01,1.8691096367389652
12003_2023-04-01,1.8691096367389652
12003_2023-05-01,1.8691096367389652
12003_2023-06-01,1.8691096367389652
12005_2023-01-01,6.59553700127771
12005_2023-02-01,6.59553700127771
12005_2023-03-01,6.59553700127771
12005_2023-04-01,6.59553700127771
12005_2023-05-01,6.59553700127771
12005_2023-06-01,6.59553700127771
12007_2023-01-01,2.3383391140353336
12007_2023-02-01,2.3383391140353336
12007_2023-03-01,2.3383391140353336
12007_2023-04-01,2.3383391140353336
12007_2023-05-01,2.3383391140353336
12007_2023-06-01,2.3383391140353336
12009_2023-01-01,9.178459887413212
12009_2023-02-01,9.178459887413212
12009_2023-03-01,9.178459887413212
12009_2023-04-01,9.178459887413212
12009_2023-05-01,9.178459887413212
12009_2023-06-01,9.178459887413212
12011_2023-01-01,19.666887222627174
12011_2023-02-01,19.666887222627174
12011_2023-03-01,19.666887222627174
12011_2023-04-01,19.666887222627174
12011_2023-05-01,19.666887222627174
12011_2023-06-01,19.666887222627174
12013_2023-01-01,1.6649972195125806
12013_2023-02-01,1.6649972195125806
12013_2023-03-01,1.6649972195125806
12013_2023-04-01,1.6649972195125806
12013_2023-05-01,1.6649972195125806
12013_2023-06-01,1.6649972195125806
12015_2023-01-01,7.3360495443092155
12015_2023-02-01,7.3360495443092155
12015_2023-03-01,7.3360495443092155
12015_2023-04-01,7.3360495443092155
12015_2023-05-01,7.3360495443092155
12015_2023-06-01,7.3360495443092155
12017_2023-01-01,5.252358494633609
12017_2023-02-01,5.252358494633609
12017_2023-03-01,5.252358494633609
12017_2023-04-01,5.252358494633609
12017_2023-05-01,5.252358494633609
12017_2023-06-01,5.252358494633609
12019_2023-01-01,6.9990764388120095
12019_2023-02-01,6.9990764388120095
12019_2023-03-01,6.9990764388120095
12019_2023-04-01,6.9990764388120095
12019_2023-05-01,6.9990764388120095
12019_2023-06-01,6.9990764388120095
12021_2023-01-01,16.898301663453374
12021_2023-02-01,16.898301663453374
12021_2023-03-01,16.898301663453374
12021_2023-04-01,16.898301663453374
12021_2023-05-01,16.898301663453374
12021_2023-06-01,16.898301663453374
12023_2023-01-01,4.157860638263479
12023_2023-02-01,4.157860638263479
12023_2023-03-01,4.157860638263479
12023_2023-04-01,4.157860638263479
12023_2023-05-01,4.157860638263479
12023_2023-06-01,4.157860638263479
12027_2023-01-01,1.8068217939122524
12027_2023-02-01,1.8068217939122524
12027_2023-03-01,1.8068217939122524
12027_2023-04-01,1.8068217939122524
12027_2023-05-01,1.8068217939122524
12027_2023-06-01,1.8068217939122524
12029_2023-01-01,1.5265672123143355
12029_2023-02-01,1.5265672123143355
12029_2023-03-01,1.5265672123143355
12029_2023-04-01,1.5265672123143355
12029_2023-05-01,1.5265672123143355
12029_2023-06-01,1.5265672123143355
12031_2023-01-01,9.39109113983444
12031_2023-02-01,9.39109113983444
12031_2023-03-01,9.39109113983444
12031_2023-04-01,9.39109113983444
12031_2023-05-01,9.39109113983444
12031_2023-06-01,9.39109113983444
12033_2023-01-01,6.77279167293
12033_2023-02-01,6.77279167293
12033_2023-03-01,6.77279167293
12033_2023-04-01,6.77279167293
12033_2023-05-01,6.77279167293
12033_2023-06-01,6.77279167293
12035_2023-01-01,9.692464510189263
12035_2023-02-01,9.692464510189263
12035_2023-03-01,9.692464510189263
12035_2023-04-01,9.692464510189263
12035_2023-05-01,9.692464510189263
12035_2023-06-01,9.692464510189263
12037_2023-01-01,3.3392438853410265
12037_2023-02-01,3.3392438853410265
12037_2023-03-01,3.3392438853410265
12037_2023-04-01,3.3392438853410265
12037_2023-05-01,3.3392438853410265
12037_2023-06-01,3.3392438853410265
12039_2023-01-01,2.5245601432148006
12039_2023-02-01,2.5245601432148006
12039_2023-03-01,2.5245601432148006
12039_2023-04-01,2.5245601432148006
12039_2023-05-01,2.5245601432148006
12039_2023-06-01,2.5245601432148006
12041_2023-01-01,2.6737045226029137
12041_2023-02-01,2.6737045226029137
12041_2023-03-01,2.6737045226029137
12041_2023-04-01,2.6737045226029137
12041_2023-05-01,2.6737045226029137
12041_2023-06-01,2.6737045226029137
12043_2023-01-01,0.892171928702993
12043_2023-02-01,0.892171928702993
12043_2023-03-01,0.892171928702993
12043_2023-04-01,0.892171928702993
12043_2023-05-01,0.892171928702993
12043_2023-06-01,0.892171928702993
12045_2023-01-01,4.827550488878277
12045_2023-02-01,4.827550488878277
12045_2023-03-01,4.827550488878277
12045_2023-04-01,4.827550488878277
12045_2023-05-01,4.827550488878277
12045_2023-06-01,4.827550488878277
12047_2023-01-01,1.4835778930629755
12047_2023-02-01,1.4835778930629755
12047_2023-03-01,1.4835778930629755
12047_2023-04-01,1.4835778930629755
12047_2023-05-01,1.4835778930629755
12047_2023-06-01,1.4835778930629755
12049_2023-01-01,1.7134082689562096
12049_2023-02-01,1.7134082689562096
12049_2023-03-01,1.7134082689562096
12049_2023-04-01,1.7134082689562096
12049_2023-05-01,1.7134082689562096
12049_2023-06-01,1.7134082689562096
12051_2023-01-01,2.5950683940066606
12051_2023-02-01,2.5950683940066606
12051_2023-03-01,2.5950683940066606
12051_2023-04-01,2.5950683940066606
12051_2023-05-01,2.5950683940066606
12051_2023-06-01,2.5950683940066606
12053_2023-01-01,5.158181326740461
12053_2023-02-01,5.158181326740461
12053_2023-03-01,5.158181326740461
12053_2023-04-01,5.158181326740461
12053_2023-05-01,5.158181326740461
12053_2023-06-01,5.158181326740461
12055_2023-01-01,4.0546555088298435
12055_2023-02-01,4.0546555088298435
12055_2023-03-01,4.0546555088298435
12055_2023-04-01,4.0546555088298435
12055_2023-05-01,4.0546555088298435
12055_2023-06-01,4.0546555088298435
12057_2023-01-01,11.798650071409474
12057_2023-02-01,11.798650071409474
12057_2023-03-01,11.798650071409474
12057_2023-04-01,11.798650071409474
12057_2023-05-01,11.798650071409474
12057_2023-06-01,11.798650071409474
12059_2023-01-01,1.9583472105995086
12059_2023-02-01,1.9583472105995086
12059_2023-03-01,1.9583472105995086
12059_2023-04-01,1.9583472105995086
12059_2023-05-01,1.9583472105995086
12059_2023-06-01,1.9583472105995086
12061_2023-01-01,10.995647780452304
12061_2023-02-01,10.995647780452304
12061_2023-03-01,10.995647780452304
12061_2023-04-01,10.995647780452304
12061_2023-05-01,10.995647780452304
12061_2023-06-01,10.995647780452304
12063_2023-01-01,1.9542913449414114
12063_2023-02-01,1.9542913449414114
12063_2023-03-01,1.9542913449414114
12063_2023-04-01,1.9542913449414114
12063_2023-05-01,1.9542913449414114
12063_2023-06-01,1.9542913449414114
12065_2023-01-01,3.3398403901402287
12065_2023-02-01,3.3398403901402287
